Group,Size,Direction,x_youbot_transformed,y_youbot_transformed,theta,x_optitrack,y_optitrack,accuracy_error
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.501068,93.367668,54.85297721162313
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.577362,93.320236,54.82976703338013
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.84,-198.4776,93.431023,54.90682398906831
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.92,-198.474701,93.416122,54.89172131640876
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.86,-198.458771,93.410782,54.882004252778195
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.482742,93.457672,54.93382145653211
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.87,-198.433136,93.49781,54.95793464997201
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.84,-198.516129,93.393517,54.8820826900176
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.434174,93.452873,54.9152037162424
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.84,-198.502426,93.419746,54.90321445370928
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.46553,93.446182,54.91784733470552
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.86,-198.437988,93.465599,54.92848894751196
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.441483,93.453476,54.917888996954936
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.449127,93.458191,54.92460886810765
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.86,-198.492538,93.403473,54.88477520700228
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.446304,93.467308,54.93252369323003
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.451019,93.443123,54.9107281440657
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.440857,93.411598,54.877611745483705
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.474304,93.379524,54.85657333621005
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.84,-198.430862,93.457764,54.91893220177117
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.417038,93.439552,54.89750894689254
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.86,-198.407776,93.458229,54.912727226232505
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.439392,93.473206,54.93617770111149
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.41246,93.493492,54.94784619551219
Group2,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-198.370239,93.527733,54.96851173914397
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.946091,85.214722,54.84588595544395
Group4,Medium,Right,-215.4,33.970000000000006,-0.96,-234.968704,85.222603,54.861311418113445
Group4,Medium,Right,-215.4,33.970000000000006,-0.96,-234.988449,85.322617,54.961792246744366
Group4,Medium,Right,-215.4,33.970000000000006,-0.95,-234.982986,85.309975,54.94803339225909
Group4,Medium,Right,-215.4,33.970000000000006,-0.95,-234.987564,85.304832,54.94485999547473
Group4,Medium,Right,-215.4,33.970000000000006,-0.95,-234.96991,85.282578,54.917775250042524
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.990875,85.312065,54.952798124661946
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.99675,85.313004,54.95577012749904
Group4,Medium,Right,-215.4,33.970000000000006,-0.95,-234.986633,85.304565,54.94427864678827
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-235.001633,85.312462,54.9570051994114
Group4,Medium,Right,-215.4,33.970000000000006,-0.95,-234.960098,85.238556,54.873147058417736
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.985062,85.302261,54.9415659852899
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.977539,85.296883,54.93385979332063
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.988358,85.2967,54.9375454677961
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.974045,85.332092,54.965514027237916
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.972092,85.30603,54.9404656097613
Group4,Medium,Right,-215.4,33.970000000000006,-0.98,-234.969498,85.315033,54.94795415430034
Group4,Medium,Right,-215.4,33.970000000000006,-0.96,-234.976501,85.308975,54.94478815550776
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.992096,85.331039,54.97096099608171
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.998062,85.265221,54.91159924455564
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.984802,85.292717,54.932556372713
Group4,Medium,Right,-215.4,33.970000000000006,-0.95,-235.007736,85.321587,54.96770686925427
Group4,Medium,Right,-215.4,33.970000000000006,-0.97,-234.987686,85.313187,54.9527096161014
Group4,Medium,Right,-215.4,33.970000000000006,-0.98,-234.986465,85.304703,54.94434769195494
Group4,Medium,Right,-215.4,33.970000000000006,-0.94,-234.984329,85.313484,54.95179061357779
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.276642,91.415649,52.36328073399684
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.167465,91.317802,52.240375507431295
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.174698,91.313866,52.2384536794224
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.228317,91.222359,52.16407845555569
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.200241,91.236946,52.170832891808395
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.146301,91.256447,52.175629484141425
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.188278,91.32943,52.25701268662593
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.200912,91.335747,52.26639864673815
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.248169,91.307228,52.25118644946298
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.268143,91.262985,52.21370577040739
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.201309,91.278976,52.2116889966419
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.221191,91.236862,52.17621711072511
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.251389,91.306831,52.251644404285315
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.253235,91.28875,52.234674092289715
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.25975,91.304329,52.25141444729262
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.221786,91.363335,52.29846970277449
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.277039,91.309258,52.260694057753234
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.243713,91.34697,52.28838690194285
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.27536,91.293457,52.245004421097036
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.285446,91.281387,52.23599689373874
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.26828,91.296684,52.24626625314248
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.222336,91.266464,52.205091914488484
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.217422,91.230186,52.168788713949255
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.203293,91.269608,52.20316146554261
Group2,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.281906,91.313431,52.26599547358297
Group3,Medium,Right,-215.4,33.970000000000006,-0.96,-235.778931,85.459595,55.375799966833746
Group3,Medium,Right,-215.4,33.970000000000006,-0.96,-235.770279,85.524757,55.43321419390083
Group3,Medium,Right,-215.4,33.970000000000006,-0.95,-235.764267,85.459396,55.37022007263565
Group3,Medium,Right,-215.4,33.970000000000006,-0.93,-235.760452,85.500137,55.40670559492841
Group3,Medium,Right,-215.4,33.970000000000006,-0.94,-235.775726,85.463097,55.37787688850562
Group3,Medium,Right,-215.4,33.970000000000006,-0.95,-235.745575,85.452003,55.35647256620163
Group3,Medium,Right,-215.4,33.970000000000006,-0.94,-235.748123,85.448364,55.35402487389353
Group3,Medium,Right,-215.4,33.970000000000006,-0.95,-235.787064,85.485802,55.403160868702244
Group3,Medium,Right,-215.4,33.970000000000006,-0.95,-235.785553,85.353149,55.27927977345588
Group3,Medium,Right,-215.4,33.970000000000006,-0.96,-235.759476,85.438301,55.3488416393801
Group3,Medium,Right,-215.4,33.970000000000006,-0.96,-235.80162,85.335571,55.26886992494456
Group3,Medium,Right,-215.4,33.970000000000006,-0.95,-235.761139,85.374954,55.29055323578736
Group3,Medium,Right,-215.4,33.970000000000006,-0.96,-235.787842,85.359032,55.28559225796525
Group3,Medium,Right,-215.4,33.970000000000006,-0.94,-235.768387,85.362602,55.281739564816256
Group3,Medium,Right,-215.4,33.970000000000006,-0.94,-235.730988,85.371399,55.27615120658586
Group3,Medium,Right,-215.4,33.970000000000006,-0.96,-235.776276,85.41053,55.32920341292719
Group3,Medium,Right,-215.4,33.970000000000006,-0.96,-235.752487,85.384941,55.296653471242266
Group3,Medium,Right,-215.4,33.970000000000006,-0.94,-235.741837,85.433357,55.33775787149329
Group3,Medium,Right,-215.4,33.970000000000006,-0.95,-235.748154,85.364967,55.27648690120243
Group3,Medium,Right,-215.4,33.970000000000006,-0.96,-235.775162,85.31916,55.24385449289217
Group3,Medium,Right,-215.4,33.970000000000006,-0.94,-235.795807,85.408707,55.33470449015787
Group3,Medium,Right,-215.4,33.970000000000006,-0.95,-235.771591,85.391716,55.30998640621725
Group3,Medium,Right,-215.4,33.970000000000006,-0.95,-235.750534,85.405098,55.31467744057411
Group3,Medium,Right,-215.4,33.970000000000006,-0.95,-235.783813,85.385193,55.30842525010288
Group3,Medium,Right,-215.4,33.970000000000006,-0.96,-235.730392,85.374565,55.2788760894511
Group3,Small,Straight,-198.8,46.17,-1.98,-215.879089,100.828949,57.26513762189453
Group3,Small,Straight,-198.8,46.17,-1.97,-216.071915,100.923874,57.41346327974911
Group3,Small,Straight,-198.8,46.17,-1.96,-215.865631,100.902794,57.331618680049466
Group3,Small,Straight,-198.8,46.17,-1.97,-215.882904,100.884987,57.31976457979729
Group3,Small,Straight,-198.8,46.17,-1.97,-215.948273,100.917267,57.370083761938304
Group3,Small,Straight,-198.8,46.17,-1.97,-215.866928,100.915039,57.343694740299945
Group3,Small,Straight,-198.8,46.17,-1.97,-215.896637,100.824722,57.26633944654618
Group3,Small,Straight,-198.8,46.17,-1.97,-215.72316,100.937378,57.32241304568819
Group3,Small,Straight,-198.8,46.17,-1.97,-215.866562,100.899315,57.32857454070412
Group3,Small,Straight,-198.8,46.17,-1.97,-215.89444,100.894638,57.332415640234835
Group3,Small,Straight,-198.8,46.17,-1.97,-215.917801,100.89859,57.34315717209596
Group3,Small,Straight,-198.8,46.17,-1.96,-215.916779,100.88588,57.330721672670755
Group3,Small,Straight,-198.8,46.17,-1.97,-215.93959,100.877289,57.329338170762284
Group3,Small,Straight,-198.8,46.17,-1.97,-215.849976,100.897957,57.3223425811823
Group3,Small,Straight,-198.8,46.17,-1.97,-215.822845,100.886475,57.30331481092215
Group3,Small,Straight,-198.8,46.17,-1.97,-215.940063,100.890335,57.34192900623586
Group3,Small,Straight,-198.8,46.17,-1.97,-215.965515,100.84845,57.30957860268844
Group3,Small,Straight,-198.8,46.17,-1.97,-215.93428,100.86248,57.31361897201048
Group3,Small,Straight,-198.8,46.17,-1.97,-215.986374,100.839409,57.30720488452702
Group3,Small,Straight,-198.8,46.17,-1.97,-216.054291,100.864151,57.35120497010924
Group3,Small,Straight,-198.8,46.17,-1.97,-215.922119,100.907921,57.353351728145775
Group3,Small,Straight,-198.8,46.17,-1.98,-215.995697,100.896812,57.36476224128496
Group3,Small,Straight,-198.8,46.17,-1.97,-216.067215,100.857079,57.34835065987919
Group3,Small,Straight,-198.8,46.17,-1.97,-215.940979,100.964996,57.41345441373874
Group4,Small,Straight,-198.8,46.17,-1.97,-216.024445,100.766335,57.24894148357897
Group4,Small,Straight,-198.8,46.17,-1.97,-216.066269,100.782951,57.277381767227816
Group4,Small,Straight,-198.8,46.17,-1.97,-216.09285,100.82785,57.32820621426245
Group4,Small,Straight,-198.8,46.17,-1.97,-216.054123,100.767326,57.25882261144918
Group4,Small,Straight,-198.8,46.17,-1.97,-216.05368,100.7799,57.2706788116956
Group4,Small,Straight,-198.8,46.17,-1.97,-216.038254,100.771751,57.25826240146059
Group4,Small,Straight,-198.8,46.17,-1.97,-216.078537,100.74469,57.24460349636872
Group4,Small,Straight,-198.8,46.17,-1.97,-216.064117,100.779152,57.27311077590244
Group4,Small,Straight,-198.8,46.17,-1.97,-216.059082,100.794235,57.28597525414006
Group4,Small,Straight,-198.8,46.17,-1.97,-216.088058,100.802025,57.302138747275286
Group4,Small,Straight,-198.8,46.17,-1.97,-216.10704,100.800308,57.30623164836844
Group4,Small,Straight,-198.8,46.17,-1.97,-215.963165,100.676979,57.14529720391404
Group4,Small,Straight,-198.8,46.17,-1.97,-216.026779,100.77356,57.25653394494327
Group4,Small,Straight,-198.8,46.17,-1.97,-216.052933,100.787498,57.27769884416179
Group4,Small,Straight,-198.8,46.17,-1.97,-216.068909,100.505463,57.013662901752326
Group4,Small,Straight,-198.8,46.17,-1.97,-216.096924,100.534225,57.049562134274105
Group4,Small,Straight,-198.8,46.17,-1.97,-216.029282,100.802612,57.2849932545869
Group4,Small,Straight,-198.8,46.17,-1.97,-216.081757,100.82251,57.31976948930576
Group4,Small,Straight,-198.8,46.17,-1.97,-216.032547,100.814079,57.29691131174044
Group4,Small,Straight,-198.8,46.17,-1.97,-216.065979,100.809418,57.3025307487127
Group4,Small,Straight,-198.8,46.17,-1.97,-216.059967,100.805603,57.29708174082427
Group4,Small,Straight,-198.8,46.17,-1.97,-216.027832,100.802765,57.284703080014715
Group4,Small,Straight,-198.8,46.17,-1.97,-216.036942,100.802299,57.2869990795186
Group4,Small,Straight,-198.8,46.17,-1.97,-216.022995,100.825653,57.30507797417637
Group4,Small,Straight,-198.8,46.17,-1.97,-216.049744,100.84169,57.328416649351446
Group1,Small,Straight,-198.8,46.17,-1.96,-216.282227,100.684891,57.24946813396094
Group1,Small,Straight,-198.8,46.17,-1.97,-216.282623,100.738655,57.30078721509115
Group1,Small,Straight,-198.8,46.17,-1.98,-216.241745,100.717499,57.26817716498427
Group1,Small,Straight,-198.8,46.17,-1.97,-216.244202,100.755981,57.3055800524623
Group1,Small,Straight,-198.8,46.17,-1.97,-216.31427,100.682518,57.25700195027001
Group1,Small,Straight,-198.8,46.17,-1.97,-216.279343,100.71299,57.27534539268837
Group1,Small,Straight,-198.8,46.17,-1.97,-216.276962,100.732933,57.29361097288189
Group1,Small,Straight,-198.8,46.17,-1.96,-216.255707,100.787338,57.338951133379595
Group1,Small,Straight,-198.8,46.17,-1.97,-216.288406,100.714005,57.27907843061776
Group1,Small,Straight,-198.8,46.17,-1.97,-216.269943,100.731697,57.29029313891715
Group1,Small,Straight,-198.8,46.17,-1.97,-216.277832,100.758423,57.31815189839212
Group1,Small,Straight,-198.8,46.17,-1.97,-216.260483,100.750946,57.305742581771014
Group1,Small,Straight,-198.8,46.17,-1.97,-216.235229,100.757423,57.304222881593724
Group1,Small,Straight,-198.8,46.17,-1.97,-216.284531,100.777771,57.33862117175823
Group1,Small,Straight,-198.8,46.17,-1.96,-216.289856,100.722359,57.287476252367895
Group1,Small,Straight,-198.8,46.17,-1.97,-216.277649,100.766907,57.32617611993538
Group1,Small,Straight,-198.8,46.17,-1.97,-216.25946,100.757126,57.311317106060955
Group1,Small,Straight,-198.8,46.17,-1.98,-216.292572,100.786339,57.34923330732595
Group1,Small,Straight,-198.8,46.17,-1.97,-216.246078,100.788071,57.33671875284742
Group1,Small,Straight,-198.8,46.17,-1.97,-216.196411,100.791695,57.32507898253561
Group1,Small,Straight,-198.8,46.17,-1.97,-216.223099,100.776123,57.3183482652364
Group1,Small,Straight,-198.8,46.17,-1.97,-216.280365,100.816643,57.37437364976347
Group1,Small,Straight,-198.8,46.17,-1.97,-216.226883,100.752686,57.297171501482374
Group1,Small,Straight,-198.8,46.17,-1.97,-216.257782,100.745567,57.29979638472559
Group1,Small,Straight,-198.8,46.17,-1.97,-216.240982,100.795952,57.34267594933661
Group1,Medium,Right,-215.4,33.970000000000006,-0.93,-235.69281,85.459557,55.344129026955954
Group1,Medium,Right,-215.4,33.970000000000006,-1.0,-235.697723,85.475967,55.36119756282207
Group1,Medium,Right,-215.4,33.970000000000006,-0.96,-235.69191,85.496925,55.378566353813504
Group1,Medium,Right,-215.4,33.970000000000006,-0.95,-235.68129,85.463181,55.343277943783384
Group1,Medium,Right,-215.4,33.970000000000006,-0.94,-235.68573,85.473289,55.35430985434124
Group1,Medium,Right,-215.4,33.970000000000006,-0.95,-235.669891,85.513474,55.38590247653781
Group1,Medium,Right,-215.4,33.970000000000006,-0.96,-235.729431,85.494179,55.38977149625914
Group1,Medium,Right,-215.4,33.970000000000006,-0.94,-235.714584,85.509422,55.39850488223612
Group1,Medium,Right,-215.4,33.970000000000006,-0.95,-235.719482,85.493797,55.385765373835284
Group1,Medium,Right,-215.4,33.970000000000006,-0.96,-235.738037,85.496368,55.39496681364465
Group1,Medium,Right,-215.4,33.970000000000006,-0.96,-235.704727,85.525467,55.409819672442694
Group1,Medium,Right,-215.4,33.970000000000006,-0.96,-235.719086,85.528427,55.41783693532006
Group1,Medium,Right,-215.4,33.970000000000006,-0.95,-235.77066,85.56382,55.469685874610825
Group1,Medium,Right,-215.4,33.970000000000006,-0.97,-235.756226,85.502037,55.40691991378373
Group1,Medium,Right,-215.4,33.970000000000006,-0.95,-235.70723,85.490601,55.37829825549084
Group1,Medium,Right,-215.4,33.970000000000006,-0.95,-235.705429,85.505501,55.39150034251682
Group1,Medium,Right,-215.4,33.970000000000006,-0.95,-235.707047,85.502365,55.389175841074156
Group1,Medium,Right,-215.4,33.970000000000006,-0.95,-235.730652,85.511795,55.40660648846064
Group1,Medium,Right,-215.4,33.970000000000006,-0.96,-235.742096,85.53698,55.43423397137923
Group1,Medium,Right,-215.4,33.970000000000006,-0.94,-235.714813,85.502899,55.392520312485956
Group1,Medium,Right,-215.4,33.970000000000006,-0.97,-235.748428,85.449806,55.35547802944907
Group1,Medium,Right,-215.4,33.970000000000006,-0.96,-235.748154,85.521187,55.421766954119065
Group1,Medium,Right,-215.4,33.970000000000006,-0.95,-235.755585,85.484406,55.39028674979992
Group1,Medium,Right,-215.4,33.970000000000006,-0.94,-235.679367,85.514328,55.3901658680697
Group1,Medium,Right,-215.4,33.970000000000006,-0.95,-235.690231,85.507904,55.388166811572454
Group2,Medium,Right,-215.4,33.970000000000006,-0.95,-235.597702,85.734055,55.56495798724073
Group2,Medium,Right,-215.4,33.970000000000006,-0.96,-235.616333,85.734863,55.572485650505655
Group2,Medium,Right,-215.4,33.970000000000006,-0.95,-235.541672,85.743332,55.553261446451614
Group2,Medium,Right,-215.4,33.970000000000006,-0.95,-235.557632,85.711113,55.52902756510501
Group2,Medium,Right,-215.4,33.970000000000006,-0.95,-235.560776,85.7174,55.536027006639344
Group2,Medium,Right,-215.4,33.970000000000006,-0.95,-235.555145,85.711578,55.52855809312096
Group2,Medium,Right,-215.4,33.970000000000006,-0.96,-235.544968,85.731377,55.543315391297554
Group2,Medium,Right,-215.4,33.970000000000006,-0.94,-235.530121,85.738785,55.54483659036963
Group2,Medium,Right,-215.4,33.970000000000006,-0.97,-235.560272,85.698463,55.51819928146402
Group2,Medium,Right,-215.4,33.970000000000006,-0.96,-235.500412,85.741043,55.53618150249073
Group2,Medium,Right,-215.4,33.970000000000006,-0.94,-235.532898,85.719994,55.52833025473068
Group2,Medium,Right,-215.4,33.970000000000006,-0.95,-235.547729,85.735855,55.548489878109784
Group2,Medium,Right,-215.4,33.970000000000006,-0.94,-235.528381,85.745811,55.55075450782718
Group2,Medium,Right,-215.4,33.970000000000006,-0.96,-235.561676,85.752579,55.56913412156263
Group2,Medium,Right,-215.4,33.970000000000006,-0.97,-235.551758,85.729202,55.543751603284484
Group2,Medium,Right,-215.4,33.970000000000006,-0.95,-235.53653,85.70121,55.51214217182579
Group2,Medium,Right,-215.4,33.970000000000006,-0.94,-235.530685,85.735291,55.54178454896733
Group2,Medium,Right,-215.4,33.970000000000006,-0.96,-235.477798,85.745949,55.53257483116917
Group2,Medium,Right,-215.4,33.970000000000006,-0.94,-235.503204,85.746643,55.542412365822436
Group2,Medium,Right,-215.4,33.970000000000006,-0.95,-235.52124,85.728058,55.53162042538435
Group2,Medium,Right,-215.4,33.970000000000006,-0.94,-235.539413,85.724358,55.53475963733643
Group2,Medium,Right,-215.4,33.970000000000006,-0.95,-235.534531,85.745796,55.55296922778814
Group2,Medium,Right,-215.4,33.970000000000006,-0.96,-235.556213,85.73381,55.549661999128936
Group2,Medium,Right,-215.4,33.970000000000006,-0.95,-235.535767,85.722656,55.53185136237242
Group2,Medium,Right,-215.4,33.970000000000006,-0.96,-235.54509,85.758987,55.56909055935924
Group3,Large,Straight,-198.8,46.17,-1.97,-214.552856,97.680466,53.86539315454674
Group3,Large,Straight,-198.8,46.17,-1.96,-214.550919,97.720299,53.90291992400746
Group3,Large,Straight,-198.8,46.17,-1.97,-214.551788,97.660339,53.84583396635122
Group3,Large,Straight,-198.8,46.17,-1.97,-214.560654,97.672585,53.86013810036083
Group3,Large,Straight,-198.8,46.17,-1.97,-214.56308,97.647278,53.83664961135383
Group3,Large,Straight,-198.8,46.17,-1.97,-214.604828,97.655342,53.85659689366334
Group3,Large,Straight,-198.8,46.17,-1.97,-214.562561,97.714119,53.90041310384254
Group3,Large,Straight,-198.8,46.17,-1.97,-214.545914,97.714783,53.896182260086704
Group3,Large,Straight,-198.8,46.17,-1.97,-214.526321,97.645363,53.82406681194585
Group3,Large,Straight,-198.8,46.17,-1.97,-214.54213,97.694687,53.87585755591152
Group3,Large,Straight,-198.8,46.17,-1.97,-214.570694,97.544411,53.740533071775126
Group3,Large,Straight,-198.8,46.17,-1.97,-214.626785,97.606995,53.81683359383241
Group3,Large,Straight,-198.8,46.17,-1.97,-214.545944,97.645828,53.83024819501317
Group3,Large,Straight,-198.8,46.17,-1.97,-214.611053,97.604301,53.8096340475143
Group3,Large,Straight,-198.8,46.17,-1.96,-214.634827,97.596619,53.80928254391699
Group3,Large,Straight,-198.8,46.17,-1.97,-214.537888,97.679543,53.86013496798344
Group3,Large,Straight,-198.8,46.17,-1.97,-214.563538,97.701561,53.88868999497171
Group3,Large,Straight,-198.8,46.17,-1.97,-214.572403,97.63678,53.82934274132287
Group3,Large,Straight,-198.8,46.17,-1.97,-214.611298,97.595558,53.801349054239964
Group3,Large,Straight,-198.8,46.17,-1.97,-214.557892,97.608971,53.79850274703288
Group3,Large,Straight,-198.8,46.17,-1.97,-214.556747,97.662498,53.849349358205
Group3,Large,Straight,-198.8,46.17,-1.97,-214.559799,97.563507,53.75559344179403
Group3,Large,Straight,-198.8,46.17,-1.97,-214.497955,97.71019,53.87779669231217
Group3,Large,Straight,-198.8,46.17,-1.98,-214.549805,97.623138,53.809680983862634
Group3,Large,Straight,-198.8,46.17,-1.97,-214.527084,97.676315,53.853891744443885
Group1,Large,Straight,-198.8,46.17,-1.97,-214.522644,98.249184,54.40076231503187
Group1,Large,Straight,-198.8,46.17,-1.97,-214.54158,97.709084,53.88946576517024
Group1,Large,Straight,-198.8,46.17,-1.97,-214.550491,97.738159,53.919875643313205
Group1,Large,Straight,-198.8,46.17,-1.97,-214.526337,97.765457,53.93893638621749
Group1,Large,Straight,-198.8,46.17,-1.97,-214.558289,97.764412,53.94726148594814
Group1,Large,Straight,-198.8,46.17,-1.97,-215.401535,97.495941,53.94407459482186
Group1,Large,Straight,-198.8,46.17,-1.97,-215.37587,97.617012,54.051406179534716
Group1,Large,Straight,-198.8,46.17,-1.97,-215.404694,97.572586,54.017975807327616
Group1,Large,Straight,-198.8,46.17,-1.97,-215.361816,97.664131,54.091952050771994
Group1,Large,Straight,-198.8,46.17,-1.97,-215.314407,97.646439,54.06060867843026
Group1,Large,Straight,-198.8,46.17,-1.97,-215.312241,97.583061,53.99960133400803
Group1,Large,Straight,-198.8,46.17,-1.97,-215.39566,97.535172,53.979596380717624
Group1,Large,Straight,-198.8,46.17,-1.97,-215.345383,97.622757,54.04753372280493
Group1,Large,Straight,-198.8,46.17,-1.97,-215.380676,97.569206,54.00738092193891
Group1,Large,Straight,-198.8,46.17,-1.96,-215.352844,97.554794,53.985124792953584
Group1,Large,Straight,-198.8,46.17,-1.97,-215.327484,97.592567,54.01331432378265
Group1,Large,Straight,-198.8,46.17,-1.97,-215.299957,97.60231,54.01417492601316
Group1,Large,Straight,-198.8,46.17,-1.96,-215.330048,97.635231,54.0547175440374
Group1,Large,Straight,-198.8,46.17,-1.98,-215.355103,97.567108,53.99753833374512
Group1,Large,Straight,-198.8,46.17,-1.97,-215.3284,97.670921,54.08819529627736
Group1,Large,Straight,-198.8,46.17,-1.96,-215.374786,97.608597,54.04306423838497
Group1,Large,Straight,-198.8,46.17,-1.97,-215.362625,97.561935,53.994921334648225
Group1,Large,Straight,-198.8,46.17,-1.98,-215.292603,97.596382,54.00628407255523
Group1,Large,Straight,-198.8,46.17,-1.97,-215.363052,97.589043,54.020854071280226
Group1,Large,Straight,-198.8,46.17,-1.96,-215.404968,97.616364,54.05972004275937
Group4,Large,Straight,-198.8,46.17,-1.97,-215.388824,97.676033,54.111556225080655
Group4,Large,Straight,-198.8,46.17,-1.98,-214.628357,97.751328,53.95526187095224
Group4,Large,Straight,-198.8,46.17,-1.98,-214.609695,97.777542,53.974853842088244
Group4,Large,Straight,-198.8,46.17,-1.97,-214.633804,97.753891,53.95931022363329
Group4,Large,Straight,-198.8,46.17,-1.97,-214.579361,97.740593,53.93064338518474
Group4,Large,Straight,-198.8,46.17,-1.97,-214.58493,97.828743,54.016569156555555
Group4,Large,Straight,-198.8,46.17,-1.97,-214.596146,97.744797,53.93957650968837
Group4,Large,Straight,-198.8,46.17,-1.97,-214.610001,97.781425,53.9786561721448
Group4,Large,Straight,-198.8,46.17,-1.97,-214.568878,97.779022,53.96432770984336
Group4,Large,Straight,-198.8,46.17,-1.97,-214.616211,97.808525,54.00638660910528
Group4,Large,Straight,-198.8,46.17,-1.97,-214.589478,97.790596,53.98141853367415
Group4,Large,Straight,-198.8,46.17,-1.97,-214.606506,97.789833,53.985672088767444
Group4,Large,Straight,-198.8,46.17,-1.97,-214.607651,97.826279,54.020856993050764
Group4,Large,Straight,-198.8,46.17,-1.97,-214.638092,97.813812,54.01785330880715
Group4,Large,Straight,-198.8,46.17,-1.97,-214.628174,97.781944,53.984477913872716
Group4,Large,Straight,-198.8,46.17,-1.97,-214.615204,97.7323,53.93321294760414
Group4,Large,Straight,-198.8,46.17,-1.97,-214.62056,97.823677,54.02214792410543
Group4,Large,Straight,-198.8,46.17,-1.97,-214.636093,97.759308,53.96516044100594
Group4,Large,Straight,-198.8,46.17,-1.97,-214.588043,97.786804,53.977372638396034
Group4,Large,Straight,-198.8,46.17,-1.96,-214.652435,97.810066,54.01847935580546
Group4,Large,Straight,-198.8,46.17,-1.97,-214.623566,97.796944,53.99746834561313
Group4,Large,Straight,-198.8,46.17,-1.97,-214.621521,97.81546,54.01457271297294
Group4,Large,Straight,-198.8,46.17,-1.97,-214.633591,97.788795,53.992616173022256
Group4,Large,Straight,-198.8,46.17,-1.97,-214.643127,97.838501,54.042933568831444
Group4,Large,Straight,-198.8,46.17,-1.97,-214.635986,97.757851,53.96373618820695
